factual_id,brand,name,size,category,upc,ean13,upc_e,ingredients,servings,serving_size,calories,fat_calories,total_fat,sat_fat,trans_fat,cholesterol,sodium,potassium,total_carbs,dietary_fiber,sugars,protein,manufacturer,avgPrice,image_urls,userName
4d7bd35f-f238-4713-bb8b-36baf08229c2,L'Oreal,Color Rich Cream Crayon,0.035 oz; 1 g,Eye & Eyebrow Makeup,71249131664,71249131664,,,,,,,,,,,,,,,,,L'Oréal Group,4.98,http://ecx.images-amazon.com/images/I/21SSskqzfmL._SL500_AA300_.jpg,null
96e6d86b-548f-45e2-9249-83cd139c244e,Maybelline,Illegal Lengths Mascara Brownish Black,0.16 fl oz; 4.7 ml,Eye & Eyebrow Makeup,41554555486,41554555486,,,,,,,,,,,,,,,,,L'Oréal Group,5.95,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/1/51111.jpg#http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
0f858fe3-ab87-4431-ac35-a8be9b5023a3,L'Oreal,Eyebrow Pencil,0.036 oz; 1.021 g,Eye & Eyebrow Makeup,71249030707,71249030707,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
39d1dc9d-e736-41d7-8fd2-a5f8749e9c4f,Giorgio Armani,Code For Women Eau De Parfum Spray,2.5 oz,Fragrances,4.10E+11,4.10E+11,,,,,,,,,,,,,,,,,L'Oréal Group,72.99,http://ecx.images-amazon.com/images/I/41fISgyR9OL._AA300_.jpg,null
8c270776-4a66-486b-8c2f-077ecb21802d,Garnier,Fructis Style Shake Effect Liqui-Gel Strong,5.1 fl oz; 150 ml,Hair Styling Aids,6.03E+11,6.03E+11,,Aqua/Water#Pvp#DMDM Hydantoin#Iodopropynyl Butyl Carbamate#Peg-45 Hydrogenated#Castor Oil#Peg-70 Mango Glycerides#Aminomethyl Propanol#Polyacrylate-3#Limonene#Linalool#Propylene Glycol#Citrus Limonum/Lemon Extract#Amyl Cinnamal#Parfum/Fragrance F#I#L#C2153/1,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/209728-1.jpg,null
0d763f4f-5651-4d65-bbe8-40186041a5bc,L'Oreal,Re-Shaping Lipcolour,0.05 oz; 1.5 g,Lip Makeup,71249079379,71249079379,,,,,,,,,,,,,,,,,L'Oréal Group,4.23,http://ecx.images-amazon.com/images/I/11PV4I5laCL._AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
14cf9490-0f4c-48b9-bb6c-1af9401bb78d,Maybelline,Fit Me! Concealer Makeup Cafe 30,23 fl oz#0.23 fl oz,Face Makeup,41554247756,41554247756,,Water (Aqua)#Cyclopentasiloxane#Hydrogenated Polyisobutene#Glycerin#Sorbitan Isostearate#Propylene Glycol#Titanium Dioxide#Ozokerite#Phenoxyethanol#Magnesium Sulfate#Disteardimonium Hectorite#Disodium Stearoyl Glutamate#Methylparaben#Acrylates Crosspolymer#Alumina#Butylparaben#Aluminum Hydroxide#Tocopherol#Silica#Chamomilla Recutita (Matricaria Flower Extract)#May Contain (+/-): (Ci 77891)#Iron Oxides#Ci 77491#Mica,,,,,,,,,,,,,,,L'Oréal Group,4.74,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/2/882232.jpg#http://ecx.images-amazon.com/images/I/21IWYsttHeL._AA300_.jpg#http://i.walmartimages.com/i/p/00/04/15/54/24/0004155424775_300X300.jpg#http://img01.static-nextag.com/image/Maybelline-Fit-Me-Concealer/10/000/010/519/378/1051937885.jpg#http://pics1.ds-static.com/prodimg/339103/300.JPG#http://static-resources.goodguide.net/images/entities/large/392473.jpg,null
9bb6eafb-f6a0-4f72-a2f4-d7afa25d70b5,L'Oreal,Casting Colorspa Hair Color Level 2 Light Golden Brown 34,1 application,Hair Color,71249122143,71249122143,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
8ed539eb-40fb-435d-b94e-47da846f5397,Essie,Naturally Clean Purifying Nail Polish Remover,4 fl oz; 118 ml,Nail Makeup,8.08E+11,8.08E+11,,Acetone#Glycerin#Propylene Glycol#Eucalyptus Species Leaf Oil#Limonene (Sweet Pea Parfum/Fragrance)#Alcohol Denat#Retinyl Palmitate#Tocopheryl Acetate#Denatonium Benzoate,,,,,,,,,,,,,,,L'Oréal Group,6,http://ecx.images-amazon.com/images/I/31vAIr7MdpL._SL500_AA300_.jpg,null
8a7bb0b7-3468-4bc3-9332-550f95b0dc83,L'Oreal,Glass Shine High Shine Lip Gloss Dazzling Rose,,Lip Makeup,71249063484,71249063484,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
f5af5eb2-f999-4e32-aae9-bd67fc5c4016,L'Oreal,Shimmering Powder,0.08 oz; 2.4 g,Face Makeup,71249035481,71249035481,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
5d486f04-7708-4fd1-bc47-353144012b0a,Matrix,Amplify Volumizing Shampoo,13.5 fl oz; 400 ml,,90174403035,90174403035,,Water/Aqua#Sodium Laureth Sulfate#Sodium Lauryl Sulfate#Cocamidopropyl Betaine#Cocamide Mea#Fragrance/Parfum#Sodium Chloride#Aminomethyl Propanol#DMDM Hydantoin#Methylparaben#Citric Acid#Disodium Edta#Guar Hydroxypropyltrimonium Chloride#Propylparaben#Panthenol#Cocodi-Monium Hydroxypropyl Silk Amino Acids#Wheat Amino Acids#Hydrolyzed Rice Protein#Green 3/Ci 42053#Yellow 10/Ci 47005,,,,,,,,,,,,,,,L'Oréal Group,,http://cdn-x.stockngo.com/media/catalog/product/m/a/matrix-essentials-amplify-1-shampoo-13.5oz-1.jpg,null
27e158c1-eaef-46fd-8787-b7acc59a9191,L'Oreal,Dramatic Hi-Precision Pull-Through Cap Highlights,1 application,Hair Color,71249124222,71249124222,,Potassium Persulfate#Sodium Silicate#Sodium Persulfate#Acrylates/C10-30 Alkyl Acrylate Crosspolymer#Urea#Kaolin#Magnesium Stearate#Ammonium Chloride#Diethylhexyl Sodium Sulfosuccinate#Vp/Va Copolymer#Polydecene,,,,,,,,,,,,,,,L'Oréal Group,6.5,http://ecx.images-amazon.com/images/I/218BfsilCjL._AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/12/0007124912422_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Paris-Frost/1/000/006/021/012/602101241.jpg#http://pics.Drugstore.com/prodimg/178707/100.jpg#http://static-resources.goodguide.net/images/entities/large/208811.jpg,null
255ba2c6-9410-4f40-ab2c-ee8548978ea5,Ralph Lauren,Perfume For Women Eau De Toilettes,0.12 oz,Fragrances,6.89E+11,6.89E+11,,,,,,,,,,,,,,,,,L'Oréal Group,21.84,http://ecx.images-amazon.com/images/I/31GN-Ta8WhL._AA300_.jpg,null
0b359b5e-1c71-4274-a42a-f3a8985101fa,Dermablend,Loose Setting Powder Cool Beige,1 oz,Face Makeup,99712410108,99712410108,,Talc#Methylparaben#May Contain (+/-)#Iron Oxides#Ci 77491#Ci 77492#Ci 77499#Titanium Dioxide (Ci 77891)#Mica,,,,,,,,,,,,,,,L'Oréal Group,18.8,http://ak.buy.com/PI/0/250/222202105.jpg#http://ecx.images-amazon.com/images/I/41MF4YbK9RL._SY300_.jpg#http://image01.bizrate-images.com/resize?uid=1904791918#http://img01.static-nextag.com/image/Dermablend-Setting-Powder-1oz/10/000/009/860/885/986088581.jpg#http://pics2.ds-static.com/prodimg/56702/300.jpg#http://static-resources.goodguide.net/images/entities/large/431700.jpg#http://w02.static-wize.com/photos/large/1036010.jpg#http://www.prestoimages.net/store20/rd648/648_pd989642_th1.jpg,null
63f58296-3fe1-4a35-87ea-5e1d0b1f5a82,Maybelline,Hydra Time Lipstick Rich,0.07 oz; 2 g,Lip Makeup,41554690125,41554690125,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
641a63b7-1036-4fe4-907e-7dd08f85f408,Matrix,Sored 1 Booster + Highlighting Cream Red Violet,2 in,Hair Relaxers# Perms# Chemicals,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://www.beautyencounter.com/products/large/801788533533.jpg,null
891c24bd-6003-4b27-a00f-f9e541cd34e5,Maybelline,Fast-Dry Nail Enamel,0.5 fl oz; 14.7 ml,Nail Makeup,41554616248,41554616248,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
be053060-0587-4e34-8fde-d92906bb88fe,Maybelline,Blush Brush,1 brush,Cosmetics,41554535235,41554535235,,,,,,,,,,,,,,,,,L'Oréal Group,4.48,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/7/589587.jpg#http://ecx.images-amazon.com/images/I/41SNx%2BFngXL._SL500_AA300_.jpg#http://img01.static-nextag.com/image/Maybelline-New-York-Expert/10/000/010/051/907/1005190789.jpg#http://pics2.ds-static.com/prodimg/193117/300.JPG#http://www.beautyencounter.com/products/large/041554535235.jpg,null
05d88bfa-62e8-485e-84e8-3629f076e0ce,Giorgio Armani,Acqua Di Gio Deodorant Stick,75 g,Deodorants & Antiperspirants,22695310035,22695310035,,,,,,,,,,,,,,,,,L'Oréal Group,27.21,http://ecx.images-amazon.com/images/I/21Jm4SUiunL._SL500_AA300_.jpg#http://images.apothica.com/xl_images/334337.jpg#http://img01.static-nextag.com/image/Deodorant-Stick/10/000/009/242/186/924218629.jpg#http://www.click4beauty.com.au/media/catalog/product/cache/1/image/5e06319eda06f020e43594a9c230972d/s/_/s_02269531003_9/click4beauty.com.au-armani-s_22696-30.jpg,null
2262f7f7-9bfc-4544-89b0-bd3709acb815,Yves Saint Laurent,Rouge Pur Couture Pure Color Lipstick SPF 15 Belle De Rose,3.8 g,Lip Makeup,1.21E+11,1.21E+11,,Octyldodecanol#Pentaerythrityl Tetraisostearate#Silica Dimethyl Silylate#Water#Butylene Glycol,,,,,,,,,,,,,,,L'Oréal Group,33.01,http://ecx.images-amazon.com/images/I/312R4v8ncdL._SL500_AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/125214.jpg,null
12207c9b-033f-483a-b4f7-8cf43c2b4b9d,Matrix,Logics Color Dna System Blow Sculpt Smoothing Cream Hair Styling Creams,3.4 oz,Hair Styling Aids,8.84E+11,8.84E+11,,Vitamin A#Vitamin C#Vitamin E,,,,,,,,,,,,,,,L'Oréal Group,6.9,http://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0SZ_1_20111025_11762567.jpg#http://www.beautyencounter.com/products/large/884486004727.jpg,null
0932cddb-bd89-40bb-a110-c45eac1d36b7,Maybelline,Liquid Lip Gloss,0.17 fl oz; 5 ml,Lip Makeup,41554669428,41554669428,,,,,,,,,,,,,,,,,L'Oréal Group,19.95,http://ecx.images-amazon.com/images/I/310tYyHfCqL._SL500_AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
f0e14228-c905-43ee-9815-d779408e3fa4,Maybelline,Natural Perfecting Foundation,1 fl oz; 30 ml,Face Makeup,41554020496,41554020496,,Octinoxate#Inactive Water#Cyclopentasiloxane#Dimethicone#Glycerin#Isotridecyl Isononanoate#Peg-9 Polydimethylsiloxyethyl Dimethicone#Disteardimonium Hectorite#Dimethicone/Polyglycerin-3 Crosspolymer#Sodium Chloride#Phenoxyethanol#Methylparaben#Disodium Edta#Acrylates Copolymer#Propylparaben#Tocopherol#Ascorbyl Palmitate#Aluminum Hydroxide#Peg-9#Ethylparaben#Isobutylparaben#Butylparaben#May Contain: Titanium Dioxide#Iron Oxides,,,,,,,,,,,,,,,L'Oréal Group,1.25,http://ecx.images-amazon.com/images/I/31Lvmz1S9zL._AA300_.jpg,null
7cc7a91c-62ba-4ec9-adf4-2d4b36ce16f5,L'Oreal,Perfecting Loose Powder,0.5 oz; 14.1 g,Face Makeup,71249681046,71249681046,,Talc#Mica#Nylon-12#Octyldodecyl Stearoyl Stearate#Lauryl Lysine#Bis-Giglyceryl Polyacyladipate-2#Cetyl Dimethicone#Phenoxyethanol#Tocopheryl Acetate#Methylparaben#Ethylparaben#Propylparaben#May Contain: Titanium Dioxide#Iron Oxides#Ultramarines#Ferric Ferrocyanide#Manganese Violet#Chromium Oxide Greens#Carmine#D&C Red No#30 Lake#Fd&C Yellow No#5 Aluminum Lake,,,,,,,,,,,,,,,L'Oréal Group,3.59,http://ecx.images-amazon.com/images/I/31PyfTpP2AL._SL500_AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/263172.jpg,null
f89c39ad-882f-45b4-9066-5a078855e291,L'Oreal,Serum Absolute Makeup,1 fl oz; 30 ml,Face Makeup,71249178928,71249178928,,Hyaluronic Acid#Pro-Retinol A#Pro-Xylane#Pro-Lastyl#Vitamin C.,,,,,,,,,,,,,,,L'Oréal Group,13.88,http://cdn-x.stockngo.com/media/catalog/product/1/5/15974.jpg#http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/8/863638.jpg#http://ecx.images-amazon.com/images/I/21QrXNDzusL._AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/17/0007124917894_500X500.jpg#http://pics1.ds-static.com/prodimg/308585/300.JPG#http://static-resources.goodguide.net/images/entities/large/435652.jpg,null
98877034-cde7-402b-937b-3a330889dd8f,Matrix,Hydrating Shampoo,33.8 fl oz,Hair Shampoo,8.02E+11,8.02E+11,,Water Aqua#Sodium Laureth Sulfate#Sodium Lauryl Sulfate#Cocamidopropyl Betaine#Cocamide Mea#Guar Hydroxypropyltrimonium Chloride#Lemongrass Extract Cymbopogon Schoenanthus#Sage Extract Salvia Officinalis#Wheat Germ Extract Triticum Vulgare#Kelp E,,,,,,,,,,,,,,,L'Oréal Group,24.99,http://ak.buy.com/PI/0/250/212380244.jpg#http://ecx.images-amazon.com/images/I/31RcmpqXkTL._SY300_.jpg#http://pics1.ds-static.com/prodimg/214938/300.JPG#http://static-resources.goodguide.net/images/entities/large/123644.jpg,null
4fa6fb93-f4d8-4fd7-b1d7-d5338dbe882e,L'Oreal,Colour Riche Lipstick SPF 15 Au Currant,0.13 oz; 3.6 g,Lip Makeup,71249603253,71249603253,,Octyl Methoxycinnamate#Titanium Dioxide,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
73beabc1-0c86-4088-a6b2-95688682aa5f,Maybelline,Everfresh Makeup Stays Put Day-to-Night SPF 14 Medium Beige,1.3 fl oz; 38 ml,Face Makeup,41554687798,41554687798,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/123654.jpg,null
5cd7fd7d-c172-477e-9d08-61b8e4af2b52,L'Oreal,Tangle Tamer,9 fl oz,Hair Conditioners,71249339008,71249339008,,Aqua/Water#Peg-14 Dimethicone#Propylene Glycol#Peg-40 Hydrogenated Castor Oil#Phenoxyethanol#Methylparaben#Parfum/Fragrance#Cetrimonium Chloride#Citronellol#Aminomethyl Propanol,,,,,,,,,,,,,,,L'Oréal Group,3.96,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/0/120.jpg#http://ecx.images-amazon.com/images/I/31lxRPai7SL._SY300_.jpg#http://pics1.ds-static.com/prodimg/93427/300.jpg#http://static-resources.goodguide.net/images/entities/large/263208.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/L-productimages/LorealKids/572230.jpg#http://www.prestoimages.net/store/rd648/648_pd1960900_1.jpg,null
4456b35d-fbfc-4c93-93f9-6f633df295f0,L'Oreal,Bare Naturale Gentle Mineral Eye Shadow 856 Bare Chestnut,0.06 oz; 1.7 g,Eye & Eyebrow Makeup,71249125854,71249125854,,,,,,,,,,,,,,,,,L'Oréal Group,26.09,http://ak.buy.com/PI/0/250/216003868.jpg#http://ecx.images-amazon.com/images/I/31V16QfjmtL._SY300_.jpg#http://www.beautyencounter.com/products/large/071249125854.jpg,null
ba442df3-2a31-4610-addd-d3d1ee4f744f,Guy Laroche,Eau De Toilette,1.7 fl oz; 50 ml,Fragrances,3.36E+11,3.36E+11,,Alcohol#Water#Fragrance#BHT,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/122990.jpg,null
febe6f54-b88b-4c58-9f4c-75eb0b1589cc,Maybelline,Lip Color,0.137 oz; 3.9 g,Lip Makeup,41554040029,41554040029,,,,,,,,,,,,,,,,,L'Oréal Group,4.25,http://ak.buy.com/PI/0/500/227184223.jpg#http://ecx.images-amazon.com/images/I/31Khh6HAtRL._SL500_AA300_.jpg#http://www.beautyencounter.com/products/large/041554040029.jpg,null
225e5937-4858-44ab-9fea-cf76fdef15d2,Redken,Blonde Icing Amonia Free Conditioning Cream Lightener,17.6 oz,Personal Care,7.44E+11,7.44E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ak.buy.com/PI/0/250/227072989.jpg#http://www.parfumery.com/pictures/large/743877043052.jpg,null
8fe5c784-92a4-4b82-9f3a-3987b496726e,Maybelline,Great Lash Washable Mascara Royal Blue,0.43 oz; 12.7 ml,Eye & Eyebrow Makeup,41554533064,41554533064,,Water#Cera Alba/Beeswax#Ozokerite#Shellac#Glyceryl Stearate#Triethanolamine#Propylene Glycol#Stearic Acid#Palmitic Acid#Sorbitan Sesquioleate#Methylparaben#Quaternium-15#Simethicone#Quaternium-22#Butylparaben#May Contain: Ci 77492#Ci 77491#Ci 77499/Iron Oxides#Ci 77007/Ultramarines#Mica#Ci 77891/Titanium Dioxide#Ci 77510/Ferric Ferrocyanide#Ci 75470/Carmine#Ci 77288/Chromium Oxide Greens#Ci 77289/Chromium Hydroxide Green#Ci 77742/Manganese Violet,,,,,,,,,,,,,,,L'Oréal Group,5.14,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/3/58223.jpg#http://ecx.images-amazon.com/images/I/41SgUHrlT7L._SY300_.jpg#http://i.walmartimages.com/i/p/00/04/15/54/53/0004155453306_300X300.jpg#http://img01.static-nextag.com/image/Maybelline-Great-Lash-Mascara/1/000/000/575/235/57523528.jpg#http://pics2.ds-static.com/prodimg/34870/300.jpg#http://static-resources.goodguide.net/images/entities/large/123654.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/M-productimages/MaybellineEyeMakeUp/royal_blue_ALM175M04.jpg,null
a083d2b8-0ae3-4516-acae-8f9543622f0f,Maybelline,ever Metallics Lipstick Ruby Luster # 30,0.11 oz; 3.2 g,Lip Makeup,41554501780,41554501780,,,,,,,,,,,,,,,,,L'Oréal Group,4.89,http://ecx.images-amazon.com/images/I/21%2BwuaWxBlL._SL500_AA300_.jpg,null
319dde08-061d-4480-b5fc-79426cee8ff9,Lancôme,Renergie Lift Makeup SPF 20 Sunscreen Lifting Porcelaine 25 W,,Face Makeup,96018107190,96018107190,,,,,,,,,,,,,,,,,L'Oréal Group,60.5,http://ecx.images-amazon.com/images/I/5106YnPT8vL._SL500_AA300_.jpg#http://img01.static-nextag.com/image/Lancome-R-NERGIE-LIFT/10/000/008/220/530/822053001.jpg,null
46207407-b3af-478d-8494-1fe98bd11692,Maybelline,Volume Express Falsies Very Black,0.25 fl oz; 7.5 ml,Eye & Eyebrow Makeup,41554217964,41554217964,,,,,,,,,,,,,,,,,L'Oréal Group,6.28,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/9/857159.jpg#http://ecx.images-amazon.com/images/I/513eMh89bRL._AA300_.jpg#http://i.walmartimages.com/i/p/00/04/15/54/21/0004155421797_500X500.jpg#http://img01.static-nextag.com/image/L-Oreal-Maybelline-the/10/000/010/155/809/1015580959.jpg#http://pics1.ds-static.com/prodimg/321773/300.JPG#http://static-resources.goodguide.net/images/entities/large/399823.jpg#http://www.myotcstore.com/store/i/is.aspx?path=/images/M-productimages/MaybellineEyeMakeUp/eye_mascara_M510VEF01.jpg,null
dc50d5c5-a4c6-4663-a778-4d1fa4bfc47c,Redken,Cool Conditioner Redken For Men Conditioner,33.8 oz,Hair Conditioners,7.44E+11,7.44E+11,,Protein = Hair Strength Peppermint = Freshens & Energy,,,,,,,,,,,,,,,L'Oréal Group,26,http://ecx.images-amazon.com/images/I/31tQA75iGmL._SL500_AA300_.jpg#http://images10.newegg.com/NeweggImage/ProductImageCompressAll300/A0SZ_1_20111025_11763776.jpg#http://img01.static-nextag.com/image/Redken-Cool-Finish-Conditioner/1/000/009/283/092/928309240.jpg,null
5e9b0bf4-3d5d-4c18-a15b-7e99b1b39631,Garnier,Ultra-Lift Anti-Wrinkle Firming Eye Cream,0.5 oz,Skin Care,6.03E+11,6.03E+11,,Aqua/Water#Dimethicone#Glycerin#Stearic Acid#Palmitic Acid#Peg-100 Stearate#Glyceryl Stearate#Isohexadecane#Hydrogenated Polyisobutene#Argania Spinosa/Argania Spinosa Kernel Extract (Argan Extract)#Butyrospermum Parkii Butter/Shea Butter#C13-14 Isoparaffin#Caffeine#Capryloyl Salicylic Acid#Carbomer#Cera Alba/Beeswax#Cera Carnauba/Carnauba Wax#Cetyl Alcohol#Citral#Disodium Edta#Hydrolyzed Rice Protein (Rice Protein)#Laureth-7#Octyldodecanol,,,,,,,,,,,,,,,L'Oréal Group,16.23,http://ak.buy.com/PI/0/250/226644599.jpg#http://c4.soap.com/images/products/p/alo/alo-020_1.jpg#http://c4.soap.com/images/products/p/p/alo/alo-020_1.jpg#http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/8/855488.jpg#http://ecx.images-amazon.com/images/I/41XJ1lqvQOL._SL500_AA300_.jpg#http://img01.static-nextag.com/image/Garnier-U-SC-1305/10/000/011/443/830/1144383069.jpg#http://media.itemmaster.com:80////0/0/0/765/293866f5-b30e-43cc-993a-a6a7b1070127.jpg?originalFormat=tga#http://pics1.ds-static.com/prodimg/366835/300.JPG,null
1ab4c3f6-8d7c-42f5-865e-14c870fba22c,Matrix,Logics Color Dna System Demi-Permanent Color 3V,,Personal Care,8.02E+11,8.02E+11,,,,,,,,,,,,,,,,,L'Oréal Group,6.65,http://ak.buy.com/PI/0/500/230761703.jpg#http://ecx.images-amazon.com/images/I/51H5sszCi%2BL._SL500_AA300_.jpg#http://www.parfumery.com/pictures/large/801788505127.jpg,null
ffe37ecb-0d1b-419f-a94e-1411be91ae10,L'Oreal,Infallible Never Fail Eyeliner Black,8 oz,Eye & Eyebrow Makeup,71249145234,71249145234,,Cyclopentasiloxane#Hydrogenated Olive Oil Stearyl Esters#Polyethylene#Polybutene#Silica Silylate#Candelilla Cera/Candelilla Wax#Cera Microcristallina/Microcrystalline Wax#Octyldodecanol#Theobroma Grandiflorum/Theobroma Grandiflorum Seed Butter#So,,,,,,,,,,,,,,,L'Oréal Group,7.59,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/0/765970.jpg#http://ecx.images-amazon.com/images/I/412jbNIh4tL._AA300_.jpg#http://i.walmartimages.com/i/p/00/07/12/49/14/0007124914523_300X300.jpg#http://img01.static-nextag.com/image/L-Oreal-Paris-Infallible/10/000/009/383/157/938315745.jpg#http://pics2.ds-static.com/prodimg/195614/300.JPG#http://static-resources.goodguide.net/images/entities/large/263196-1.jpg,null
08781b0b-40cb-4f75-b340-a19581ee8f08,L'Oreal,Bare Naturale Gentle Mineral Powder 414 Creamy Natural,0.33 oz; 9.5 g,Face Makeup,71249140659,71249140659,,Boron Nitride#Isononyl Isononanoate#Cera Carnauba Wax#Kaolin#Caprylyl Glycol#Ethylhexylglycerin#Tocopherol#Calcium Gluconate#Manganese Gluconate#Magnesium Gluconate#Copper Pca#Aloe Barbadensis/Aloe Barbadensis Leaf Juice#May Contain: Cl 77163/Bismuth Oxychloride#Mica#Cl 77891/Titanium Dioxide#Cl 77499#Cl 77492#Cl 77491/Iron Oxides,,,,,,,,,,,,,,,L'Oréal Group,23.98,http://ak.buy.com/PI/0/250/216003911.jpg#http://ecx.images-amazon.com/images/I/41L34%2BTTBnL._AA300_.jpg#http://static-resources.goodguide.net/images/entities/large/264223.jpg#http://www.beautyencounter.com/products/large/071249140659.jpg,null
ff40e893-b934-44e8-a908-150146178dee,L'Oreal,No Ammonia Moisturizing Colorant,1 application,Hair Color,71249223680,71249223680,,,,,,,,,,,,,,,,,L'Oréal Group,6.95,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/1/233291.jpg#http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
420b7dce-40d7-4e2e-9c34-ad22c89ba570,Garnier,Permanent Haircolor,1 application,Hair Color,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,,http://static-resources.goodguide.net/images/entities/large/209728-1.jpg,null
12ad47b7-d8e3-4679-912c-65102e2dfa03,L'Oreal,Infallible Eye Shadow Sultry Smoke,0.12 oz; 3.5 g,Eye & Eyebrow Makeup,71249199275,71249199275,,,,,,,,,,,,,,,,,L'Oréal Group,,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/2/996342.jpg#http://i.walmartimages.com/i/p/00/07/12/49/19/0007124919921_500X500.jpg#http://pics2.ds-static.com/prodimg/389235/300.JPG,null
f905b97b-716d-4b88-8cfb-4f2774b6ac53,L'Oreal,Soft Permanent Sparkling Color,8 g,Hair Color,71249136065,71249136065,,,,,,,,,,,,,,,,,L'Oréal Group,5.48,http://ecx.images-amazon.com/images/I/41484l6vJyL._SX300_.jpg#http://static-resources.goodguide.net/images/entities/large/123406.jpg,null
46bed9f7-7df7-42f9-809b-889a22c3c743,Matrix,Sleek Look Shampoo,13.5 oz lb lb,Hair Shampoo,6.03E+11,6.03E+11,,,,,,,,,,,,,,,,,L'Oréal Group,15.84,http://ct.mywebgrocer.com/legacy/productimagesroot/DJ/6/396606.jpg#http://i.walmartimages.com/i/p/00/60/30/29/07/0060302907800_300X300.jpg,null
0670f330-40d1-48b4-9daa-74ef0ae2f452,Essie,Danco Overflow Plate In Chrome 89052 89052,0.5 oz,Nail Makeup,37155003914,37155003914,,,,,,,,,,,,,,,,,L'Oréal Group,5.73,http://ecx.images-amazon.com/images/I/31D%2BLeCtg4L._SY300_.jpg#http://img01.static-nextag.com/image/Essie-DANCO-Overflow-Plate/10/000/010/687/528/1068752877.jpg,null
